,complex_name,avg_n_models,max_n_models,num_contacts_with_max_n_models,num_unique_contacts,max_iptm,max_ptm,best_model_num,best_pdockq,best_plddt_avg,best_pae_avg,protID,gene_name,product,locus,vulnerability,membrane,tmr,ipc,dataset
3590,ABK70312.1_and_ABK70941.1,0.0,0,0,0,0.35,0.88,1,0.0,0.0,0.0,ABK70941.1,na,hypothetical protein,MSMEG_4131,-4.338,G,0,9.692,rpoB
3591,ABK70312.1_and_ABK70909.1,0.0,0,0,0,0.2,0.82,1,0.0,0.0,0.0,ABK70909.1,na,hypothetical protein,MSMEG_1887,0.526,G,0,4.406,rpoB
3592,ABK70312.1_and_ABK72206.1,0.0,0,0,0,0.19,0.75,1,0.0,0.0,0.0,ABK72206.1,na,hydroxyacyl-CoA dehydrogenase,MSMEG_3005,0.278,G,0,5.105,rpoB
3593,ABK70312.1_and_ABK70841.1,0.0,0,0,0,0.3,0.85,1,0.0,0.0,0.0,ABK70841.1,na,hypothetical protein,MSMEG_6893,-1.61,G,0,7.176,rpoB
3594,ABK70312.1_and_ABK70808.1,0.0,0,0,0,0.18,0.75,1,0.0,0.0,0.0,ABK70808.1,fmt,methionyl-tRNA formyltransferase,MSMEG_3064,-2.143,G,0,5.753,rpoB
3595,ABK70312.1_and_ABK70742.1,0.0,0,0,0,0.31,0.83,1,0.0,0.0,0.0,ABK70742.1,na,putative CrcB protein,MSMEG_2135,0.483,M,4,10.95,rpoB
3596,ABK70312.1_and_ABK70709.1,0.0,0,0,0,0.23,0.77,1,0.0,0.0,0.0,ABK70709.1,na,carveol dehydrogenase,MSMEG_2687,0.013,G,0,4.571,rpoB
3597,ABK70312.1_and_ABK70675.1,0.0,0,0,0,0.21,0.83,1,0.0,0.0,0.0,ABK70675.1,na,conserved hypothetical protein,MSMEG_3560,0.52,G,0,4.368,rpoB
3598,ABK70312.1_and_ABK70643.1,0.0,0,0,0,0.23,0.79,1,0.0,0.0,0.0,ABK70643.1,na,short chain dehydrogenase,MSMEG_6916,0.317,G,0,5.092,rpoB
3599,ABK70312.1_and_ABK70610.1,0.0,0,0,0,0.21,0.67,1,0.0,0.0,0.0,ABK70610.1,na,GAF family protein,MSMEG_5241,0.693,G,0,4.66,rpoB
3600,ABK70312.1_and_ABK70544.1,0.0,0,0,0,0.24,0.78,1,0.0,0.0,0.0,ABK70544.1,cobS,cobalamin 5'-phosphate synthase,MSMEG_4277,-0.284,M,7,8.2,rpoB
3601,ABK70312.1_and_ABK70511.1,0.0,0,0,0,0.2,0.81,1,0.0,0.0,0.0,ABK70511.1,na,hypothetical protein,MSMEG_4679,0.318,M,1,6.517,rpoB
3602,ABK70312.1_and_ABK70479.1,0.0,0,0,0,0.33,0.77,1,0.0,0.0,0.0,ABK70479.1,na,integral membrane protein DUF6,MSMEG_3305,0.136,M,10,9.531,rpoB
3603,ABK70312.1_and_ABK70447.1,0.0,0,0,0,0.19,0.72,1,0.0,0.0,0.0,ABK70447.1,na,D-amino acid deaminase,MSMEG_6095,-0.108,G,0,5.397,rpoB
3604,ABK70312.1_and_ABK70875.1,0.0,0,0,0,0.21,0.78,1,0.0,0.0,0.0,ABK70875.1,cmk,cytidylate kinase,MSMEG_3739,-6.32,G,0,4.673,rpoB
3605,ABK70312.1_and_ABK72174.1,0.0,0,0,0,0.24,0.79,1,0.0,0.0,0.0,ABK72174.1,na,"probable transcriptional regulatory protein, putative",MSMEG_3177,0.381,G,0,5.486,rpoB
3606,ABK70312.1_and_ABK72140.1,0.0,0,0,0,0.23,0.72,1,0.0,0.0,0.0,ABK72140.1,na,putative glycosyltransferase,MSMEG_2342,0.153,G,0,6.262,rpoB
3607,ABK70312.1_and_ABK72105.1,0.0,0,0,0,0.19,0.76,1,0.0,0.0,0.0,ABK72105.1,na,enoyl-CoA hydratase/isomerase family protein,MSMEG_2223,0.131,G,0,6.262,rpoB
3608,ABK70312.1_and_ABK72073.1,0.0,0,0,0,0.21,0.71,1,0.0,0.0,0.0,ABK72073.1,na,4-hydroxybenzoate transporter,MSMEG_6711,0.606,M,12,10.277,rpoB
3609,ABK70312.1_and_ABK72040.1,0.0,0,0,0,0.21,0.8,1,0.0,0.0,0.0,ABK72040.1,na,YaeQ protein,MSMEG_3358,0.898,G,0,5.766,rpoB
3610,ABK70312.1_and_ABK72004.1,0.0,0,0,0,0.24,0.77,1,0.0,0.0,0.0,ABK72004.1,sdhB,"succinate dehydrogenase, iron-sulfur protein",MSMEG_1669,-3.564,G,0,6.898,rpoB
3611,ABK70312.1_and_ABK71971.1,0.0,0,0,0,0.22,0.7,1,0.0,0.0,0.0,ABK71971.1,na,P49 protein,MSMEG_2377,0.102,G,0,6.576,rpoB
3612,ABK70312.1_and_ABK71937.1,0.0,0,0,0,0.23,0.73,1,0.0,0.0,0.0,ABK71937.1,na,"sarcosine oxidase subunit beta, putative",MSMEG_0665,-0.086,G,0,4.749,rpoB
3613,ABK70312.1_and_ABK71904.1,0.0,0,0,0,0.28,0.76,1,0.0,0.0,0.0,ABK71904.1,tilS,tRNA(Ile)-lysidine synthetase,MSMEG_6111,-1.192,G,0,7.79,rpoB
3614,ABK70312.1_and_ABK71836.1,0.0,0,0,0,0.25,0.79,1,0.0,0.0,0.0,ABK71836.1,na,conserved hypothetical protein,MSMEG_2246,0.342,G,0,4.342,rpoB
3615,ABK70312.1_and_ABK71802.1,0.0,0,0,0,0.18,0.82,1,0.0,0.0,0.0,ABK71802.1,na,putative Lsr2 protein,MSMEG_1060,-0.441,G,0,9.472,rpoB
3616,ABK70312.1_and_ABK71335.1,0.0,0,0,0,0.25,0.79,1,0.0,0.0,0.0,ABK71335.1,na,conserved hypothetical protein,MSMEG_3015,-0.012,M,6,10.306,rpoB
3617,ABK70312.1_and_ABK71735.1,0.0,0,0,0,0.25,0.85,1,0.0,0.0,0.0,ABK71735.1,na,conserved hypothetical protein,MSMEG_5388,0.079,G,0,5.308,rpoB
3618,ABK70312.1_and_ABK71700.1,0.0,0,0,0,0.21,0.81,1,0.0,0.0,0.0,ABK71700.1,na,glyoxalase family protein,MSMEG_5027,0.276,G,0,4.507,rpoB
3619,ABK70312.1_and_ABK71665.1,0.0,0,0,0,0.3,0.77,1,0.0,0.0,0.0,ABK71665.1,na,carbon monoxide dehydrogenase medium chain,MSMEG_5882,0.672,G,0,4.685,rpoB
3620,ABK70312.1_and_ABK71633.1,0.0,0,0,0,0.19,0.74,1,0.0,0.0,0.0,ABK71633.1,na,2-deoxy-scyllo-inosamine dehydrogenase,MSMEG_1370,0.315,G,0,5.092,rpoB
3621,ABK70312.1_and_ABK71601.1,0.0,0,0,0,0.23,0.84,1,0.0,0.0,0.0,ABK71601.1,na,ribonuclease inhibitor,MSMEG_0209,0.899,G,0,4.482,rpoB
3622,ABK70312.1_and_ABK71569.1,0.0,0,0,0,0.22,0.8,1,0.0,0.0,0.0,ABK71569.1,na,transcriptional regulator,MSMEG_5301,0.349,G,0,8.931,rpoB
3623,ABK70312.1_and_ABK71536.1,0.0,0,0,0,0.2,0.74,1,0.0,0.0,0.0,ABK71536.1,na,NAD-dependent epimerase/dehydratase,MSMEG_0991,0.058,G,0,5.27,rpoB
3624,ABK70312.1_and_ABK71504.1,0.0,0,0,0,0.21,0.74,1,0.0,0.0,0.0,ABK71504.1,na,virulence factor Mce family protein,MSMEG_1145,0.747,M,1,7.351,rpoB
3625,ABK70312.1_and_ABK71472.1,0.0,0,0,0,0.2,0.77,1,0.0,0.0,0.0,ABK71472.1,na,conserved hypothetical protein,MSMEG_6655,0.156,G,0,8.697,rpoB
3626,ABK70312.1_and_ABK71436.1,0.0,0,0,0,0.3,0.79,1,0.0,0.0,0.0,ABK71436.1,na,membrane protein,MSMEG_0750,-1.994,M,5,8.156,rpoB
3627,ABK70312.1_and_ABK71404.1,0.0,0,0,0,0.25,0.76,1,0.0,0.0,0.0,ABK71404.1,na,"transcriptional regulator, AraC family protein",MSMEG_4655,0.559,G,0,7.102,rpoB
3628,ABK70312.1_and_ABK71368.1,0.0,0,0,0,0.21,0.73,1,0.0,0.0,0.0,ABK71368.1,trpD,anthranilate phosphoribosyltransferase,MSMEG_4258,-8.753,G,0,5.13,rpoB
3629,ABK70312.1_and_ABK71769.1,0.0,0,0,0,0.21,0.76,1,0.0,0.0,0.0,ABK71769.1,na,polysaccharide deacetylase,MSMEG_2970,0.716,G,0,5.08,rpoB
3630,ABK70312.1_and_ABK69607.1,0.0,0,0,0,0.19,0.78,1,0.0,0.0,0.0,ABK69607.1,na,oxidoreductase,MSMEG_5466,0.262,G,0,5.626,rpoB
3631,ABK70312.1_and_ABK69573.1,0.0,0,0,0,0.25,0.76,1,0.0,0.0,0.0,ABK69573.1,na,sulfonate binding protein,MSMEG_0550,0.675,G,0,4.507,rpoB
3632,ABK70312.1_and_ABK69539.1,0.0,0,0,0,0.22,0.69,1,0.0,0.0,0.0,ABK69539.1,na,"amino acid transporter, putative",MSMEG_1625,0.095,M,12,5.258,rpoB
3633,ABK70312.1_and_ABK76235.1,0.0,0,0,0,0.19,0.69,1,0.0,0.0,0.0,ABK76235.1,na,glutamate--ammonia ligase,MSMEG_5374,0.075,G,0,4.902,rpoB
3634,ABK70312.1_and_ABK76202.1,0.0,0,0,0,0.21,0.81,1,0.0,0.0,0.0,ABK76202.1,folA,dihydrofolate reductase,MSMEG_2671,-4.146,G,0,4.927,rpoB
3635,ABK70312.1_and_ABK76169.1,0.0,0,0,0,0.25,0.69,1,0.0,0.0,0.0,ABK76169.1,ureC,"urease, alpha subunit",MSMEG_3625,-0.128,G,0,5.219,rpoB
3636,ABK70312.1_and_ABK76135.1,0.0,0,0,0,0.19,0.74,1,0.0,0.0,0.0,ABK76135.1,na,PfkB-family protein carbohydrate kinase,MSMEG_3785,0.348,G,0,4.609,rpoB
3637,ABK70312.1_and_ABK76101.1,0.0,0,0,0,0.21,0.75,1,0.0,0.0,0.0,ABK76101.1,na,conserved hypothetical protein,MSMEG_2110,0.166,M,1,5.461,rpoB
3638,ABK70312.1_and_ABK76068.1,0.0,0,0,0,0.23,0.86,1,0.0,0.0,0.0,ABK76068.1,na,hypothetical protein,MSMEG_4028,0.264,G,0,10.014,rpoB
3639,ABK70312.1_and_ABK76035.1,0.0,0,0,0,0.24,0.72,1,0.0,0.0,0.0,ABK76035.1,na,"TRAP transporter, DctM-like membrane protein",MSMEG_3350,0.244,M,10,8.287,rpoB
3640,ABK70312.1_and_ABK76001.1,0.0,0,0,0,0.18,0.77,1,0.0,0.0,0.0,ABK76001.1,na,gluconate 5-dehydrogenase,MSMEG_3420,0.487,G,0,4.851,rpoB
3641,ABK70312.1_and_ABK73914.1,0.0,0,0,0,0.25,0.76,1,0.0,0.0,0.0,ABK73914.1,na,conserved hypothetical protein,MSMEG_6468,0.553,G,0,8.682,rpoB
3642,ABK70312.1_and_ABK75934.1,0.0,0,0,0,0.24,0.82,1,0.0,0.0,0.0,ABK75934.1,na,DNA-binding protein,MSMEG_6368,0.482,G,0,5.334,rpoB
3643,ABK70312.1_and_ABK75901.1,0.0,0,0,0,0.25,0.79,1,0.0,0.0,0.0,ABK75901.1,na,conserved hypothetical protein,MSMEG_4697,0.124,G,0,5.436,rpoB
3644,ABK70312.1_and_ABK75868.1,0.0,0,0,0,0.23,0.81,1,0.0,0.0,0.0,ABK75868.1,na,conserved hypothetical protein,MSMEG_0636,0.115,G,0,4.685,rpoB
3645,ABK70312.1_and_ABK75835.1,0.0,0,0,0,0.22,0.81,1,0.0,0.0,0.0,ABK75835.1,na,hypothetical protein,MSMEG_5710,0.58,G,0,4.774,rpoB
3646,ABK70312.1_and_ABK75802.1,0.0,0,0,0,0.28,0.73,1,0.0,0.0,0.0,ABK75802.1,na,Citrate transporter,MSMEG_0851,0.316,M,14,5.97,rpoB
3647,ABK70312.1_and_ABK75770.1,0.0,0,0,0,0.2,0.75,1,0.0,0.0,0.0,ABK75770.1,na,endoglucanase A,MSMEG_6752,0.351,G,0,4.813,rpoB
3648,ABK70312.1_and_ABK75737.1,0.0,0,0,0,0.2,0.81,1,0.0,0.0,0.0,ABK75737.1,na,hypothetical protein,MSMEG_3331,0.347,M,2,11.462,rpoB
3649,ABK70312.1_and_ABK75704.1,0.0,0,0,0,0.23,0.69,1,0.0,0.0,0.0,ABK75704.1,na,propane monooxygenase hydroxylase large subunit,MSMEG_1971,0.417,G,0,5.321,rpoB
3650,ABK70312.1_and_ABK75670.1,0.0,0,0,0,0.21,0.85,1,0.0,0.0,0.0,ABK75670.1,na,hypothetical protein,MSMEG_3965,-4.614,G,0,9.077,rpoB
3651,ABK70312.1_and_ABK75635.1,0.0,0,0,0,0.24,0.77,1,0.0,0.0,0.0,ABK75635.1,na,stas domain protein,MSMEG_5551,0.014,G,0,7.424,rpoB
3652,ABK70312.1_and_ABK75603.1,0.0,0,0,0,0.21,0.8,1,0.0,0.0,0.0,ABK75603.1,na,possible lysine decarboxylase superfamily protein,MSMEG_4135,0.245,G,0,5.83,rpoB
3653,ABK70312.1_and_ABK75967.1,0.0,0,0,0,0.2,0.77,1,0.0,0.0,0.0,ABK75967.1,na,metallo-beta-lactamase family protein,MSMEG_6190,0.002,G,0,4.609,rpoB
3654,ABK70312.1_and_ABK70545.1,0.0,0,0,0,0.25,0.72,1,0.0,0.0,0.0,ABK70545.1,na,virulence factor mce family protein,MSMEG_0349,0.309,M,1,4.38,rpoB
3655,ABK70312.1_and_ABK70512.1,0.0,0,0,0,0.19,0.77,1,0.0,0.0,0.0,ABK70512.1,mtaP,methylthioadenosine phosphorylase,MSMEG_0990,0.221,G,0,5.067,rpoB
3656,ABK70312.1_and_ABK70480.1,0.0,0,0,0,0.23,0.8,1,0.0,0.0,0.0,ABK70480.1,na,"transcriptional regulator, TetR family protein",MSMEG_0712,0.149,G,0,5.766,rpoB
3657,ABK70312.1_and_ABK70448.1,0.0,0,0,0,0.26,0.76,1,0.0,0.0,0.0,ABK70448.1,na,conserved hypothetical protein,MSMEG_5992,0.261,G,0,4.8,rpoB
3658,ABK70312.1_and_ABK70414.1,0.0,0,0,0,0.23,0.75,1,0.0,0.0,0.0,ABK70414.1,na,LysR-family protein transcriptional regulator,MSMEG_0817,0.189,G,0,6.664,rpoB
3659,ABK70312.1_and_ABK70381.1,0.0,0,0,0,0.24,0.71,1,0.0,0.0,0.0,ABK70381.1,na,major facilitator superfamily protein,MSMEG_5051,0.171,M,12,9.531,rpoB
3660,ABK70312.1_and_ABK70349.1,0.0,0,0,0,0.2,0.73,1,0.0,0.0,0.0,ABK70349.1,dinB,DNA polymerase IV,MSMEG_1014,,G,0,5.029,rpoB
3661,ABK70312.1_and_ABK70317.1,0.0,0,0,0,0.2,0.8,1,0.0,0.0,0.0,ABK70317.1,na,conserved hypothetical protein,MSMEG_1357,0.027,G,0,4.647,rpoB
3662,ABK70312.1_and_ABK70284.1,0.0,0,0,0,0.2,0.77,1,0.0,0.0,0.0,ABK70284.1,na,enoyl-CoA hydratase,MSMEG_4709,0.05,G,0,5.461,rpoB
3663,ABK70312.1_and_ABK70252.1,0.0,0,0,0,0.31,0.77,1,0.0,0.0,0.0,ABK70252.1,na,conserved hypothetical protein,MSMEG_6722,0.508,G,0,9.502,rpoB
3664,ABK70312.1_and_ABK70217.1,0.0,0,0,0,0.2,0.63,1,0.0,0.0,0.0,ABK70217.1,na,"ribonucleoside-diphosphate reductase, alpha subunit",MSMEG_2299,,G,0,5.512,rpoB
3665,ABK70312.1_and_ABK69639.1,0.0,0,0,0,0.23,0.82,1,0.0,0.0,0.0,ABK69639.1,na,"transcriptional regulator, MerR family protein",MSMEG_4397,0.542,G,0,6.678,rpoB
3666,ABK70312.1_and_ABK70146.1,0.0,0,0,0,0.31,0.81,1,0.0,0.0,0.0,ABK70146.1,na,"efflux ABC transporter, permease protein, putative",MSMEG_2523,-0.167,M,4,11.213,rpoB
3667,ABK70312.1_and_ABK70038.1,0.0,0,0,0,0.22,0.83,1,0.0,0.0,0.0,ABK70038.1,na,glyoxalase family protein,MSMEG_5827,0.395,G,0,4.139,rpoB
3668,ABK70312.1_and_ABK69973.1,0.0,0,0,0,0.25,0.8,1,0.0,0.0,0.0,ABK69973.1,na,molybdopterin biosynthesis protein,MSMEG_5485,0.439,G,0,4.164,rpoB
3669,ABK70312.1_and_ABK69907.1,0.0,0,0,0,0.33,0.76,1,0.0,0.0,0.0,ABK69907.1,na,"conserved hypothetical protein, putative",MSMEG_2133,0.127,G,0,7.541,rpoB
3670,ABK70312.1_and_ABK69874.1,0.0,0,0,0,0.29,0.7,1,0.0,0.0,0.0,ABK69874.1,na,sulfate permease,MSMEG_6453,0.179,M,12,6.504,rpoB
3671,ABK70312.1_and_ABK69841.1,0.0,0,0,0,0.24,0.7,1,0.0,0.0,0.0,ABK69841.1,na,"IS1096, tnpA protein",MSMEG_6161,,G,0,8.99,rpoB
3672,ABK70312.1_and_ABK69806.1,0.0,0,0,0,0.25,0.79,1,0.0,0.0,0.0,ABK69806.1,na,putative transcriptional regulator,MSMEG_0735,0.047,G,0,8.024,rpoB
3673,ABK70312.1_and_ABK69771.1,0.0,0,0,0,0.22,0.63,1,0.0,0.0,0.0,ABK69771.1,lon,ATP-dependent protease La,MSMEG_3582,0.131,G,0,4.876,rpoB
3674,ABK70312.1_and_ABK69739.1,0.0,0,0,0,0.24,0.81,1,0.0,0.0,0.0,ABK69739.1,na,conserved hypothetical protein,MSMEG_4496,-3.832,G,0,4.291,rpoB
3675,ABK70312.1_and_ABK69707.1,0.0,0,0,0,0.26,0.72,1,0.0,0.0,0.0,ABK69707.1,na,carrier protein,MSMEG_4611,0.02,M,12,5.474,rpoB
3676,ABK70312.1_and_ABK69672.1,0.0,0,0,0,0.19,0.75,1,0.0,0.0,0.0,ABK69672.1,na,2-dehydropantoate 2-reductase,MSMEG_2919,0.005,G,0,5.626,rpoB
3677,ABK70312.1_and_ABK70181.1,0.0,0,0,0,0.2,0.73,1,0.0,0.0,0.0,ABK70181.1,na,acyl-CoA dehydrogenase,MSMEG_3982,0.329,G,0,4.774,rpoB
3678,ABK70312.1_and_ABK74713.1,0.0,0,0,0,0.31,0.8,1,0.0,0.0,0.0,ABK74713.1,na,"amino acid ABC transporter, permease protein",MSMEG_6332,0.162,M,5,8.565,rpoB
3679,ABK70312.1_and_ABK74647.1,0.0,0,0,0,0.29,0.78,1,0.0,0.0,0.0,ABK74647.1,na,"ABC-type molybdenum transport system, ATPase component/photorepair protein PhrA",MSMEG_3215,0.131,G,0,5.588,rpoB
3680,ABK70312.1_and_ABK74615.1,0.0,0,0,0,0.27,0.88,1,0.0,0.0,0.0,ABK74615.1,na,hypothetical protein,MSMEG_6841,0.732,G,0,11.74,rpoB
3681,ABK70312.1_and_ABK74579.1,0.0,0,0,0,0.18,0.75,1,0.0,0.0,0.0,ABK74579.1,na,glyoxylate reductase,MSMEG_6299,-0.202,G,0,5.499,rpoB
3682,ABK70312.1_and_ABK74546.1,0.0,0,0,0,0.27,0.75,1,0.0,0.0,0.0,ABK74546.1,hrcA,heat-inducible transcription repressor HrcA,MSMEG_4505,-2.502,G,0,5.258,rpoB
3683,ABK70312.1_and_ABK74514.1,0.0,0,0,0,0.29,0.78,1,0.0,0.0,0.0,ABK74514.1,na,"peptidase, M50B family protein",MSMEG_0756,0.576,M,7,9.399,rpoB
3684,ABK70312.1_and_ABK74480.1,0.0,0,0,0,0.23,0.84,1,0.0,0.0,0.0,ABK74480.1,na,hypothetical protein,MSMEG_5461,0.799,G,0,4.253,rpoB
3685,ABK70312.1_and_ABK74447.1,0.0,0,0,0,0.26,0.77,1,0.0,0.0,0.0,ABK74447.1,na,"4Fe-4S ferredoxin, iron-sulfur binding protein",MSMEG_1847,-0.081,G,0,4.596,rpoB
3686,ABK70312.1_and_ABK74413.1,0.0,0,0,0,0.23,0.71,1,0.0,0.0,0.0,ABK74413.1,ltrA,low temperature requirement protein LtrA,MSMEG_4766,-0.158,M,12,5.982,rpoB
3687,ABK70312.1_and_ABK74380.1,0.0,0,0,0,0.2,0.79,1,0.0,0.0,0.0,ABK74380.1,cobO,cob(I)alamin adenosyltransferase,MSMEG_2616,0.372,G,0,7.263,rpoB
3688,ABK70312.1_and_ABK74347.1,0.0,0,0,0,0.27,0.76,1,0.0,0.0,0.0,ABK74347.1,na,short chain dehydrogenase,MSMEG_4188,0.167,G,0,7.834,rpoB
3689,ABK70312.1_and_ABK75570.1,0.0,0,0,0,0.21,0.71,1,0.0,0.0,0.0,ABK75570.1,na,hypothetical protein,MSMEG_6793,0.048,G,0,5.766,rpoB
3690,ABK70312.1_and_ABK74279.1,0.0,0,0,0,0.29,0.82,1,0.0,0.0,0.0,ABK74279.1,na,conserved hypothetical protein,MSMEG_3686,0.254,G,0,4.406,rpoB
3691,ABK70312.1_and_ABK74247.1,0.0,0,0,0,0.25,0.71,1,0.0,0.0,0.0,ABK74247.1,na,cytochrome P450,MSMEG_0822,0.229,G,0,7.0,rpoB
3692,ABK70312.1_and_ABK74213.1,0.0,0,0,0,0.26,0.7,1,0.0,0.0,0.0,ABK74213.1,na,transmembrane efflux pump,MSMEG_4427,0.099,M,14,8.009,rpoB
3693,ABK70312.1_and_ABK74181.1,0.0,0,0,0,0.23,0.8,1,0.0,0.0,0.0,ABK74181.1,na,conserved hypothetical protein,MSMEG_3032,0.293,M,4,5.41,rpoB
3694,ABK70312.1_and_ABK74148.1,0.0,0,0,0,0.2,0.71,1,0.0,0.0,0.0,ABK74148.1,na,N-carbamoyl-L-amino acid amidohydrolase,MSMEG_0819,0.685,G,0,4.698,rpoB
3695,ABK70312.1_and_ABK74114.1,0.0,0,0,0,0.18,0.73,1,0.0,0.0,0.0,ABK74114.1,na,alpha-methylacyl-CoA racemase,MSMEG_5734,0.721,G,0,5.029,rpoB
3696,ABK70312.1_and_ABK74080.1,0.0,0,0,0,0.31,0.86,1,0.0,0.0,0.0,ABK74080.1,na,hypothetical protein,MSMEG_3342,0.531,M,1,9.048,rpoB
3697,ABK70312.1_and_ABK74048.1,0.0,0,0,0,0.2,0.71,1,0.0,0.0,0.0,ABK74048.1,na,3-oxoacyl-[acyl-carrier-protein] synthase 2,MSMEG_1204,0.187,G,0,5.029,rpoB
3698,ABK70312.1_and_ABK74015.1,0.0,0,0,0,0.22,0.77,1,0.0,0.0,0.0,ABK74015.1,na,hypothetical protein,MSMEG_1198,0.587,G,0,8.097,rpoB
3699,ABK70312.1_and_ABK73981.1,0.0,0,0,0,0.23,0.75,1,0.0,0.0,0.0,ABK73981.1,na,conserved hypothetical protein,MSMEG_2183,0.751,G,0,6.059,rpoB
3700,ABK70312.1_and_ABK73948.1,0.0,0,0,0,0.23,0.72,1,0.0,0.0,0.0,ABK73948.1,na,virulence factor Mce family protein,MSMEG_5818,0.308,M,1,5.245,rpoB
3701,ABK70312.1_and_ABK74314.1,0.0,0,0,0,0.24,0.81,1,0.0,0.0,0.0,ABK74314.1,na,conserved hypothetical protein,MSMEG_6329,0.177,G,0,5.219,rpoB
3702,ABK70312.1_and_ABK75538.1,0.0,0,0,0,0.22,0.8,1,0.0,0.0,0.0,ABK75538.1,na,TetR family protein transcriptional regulator,MSMEG_3469,0.088,G,0,5.347,rpoB
3703,ABK70312.1_and_ABK75505.1,0.0,0,0,0,0.22,0.7,1,0.0,0.0,0.0,ABK75505.1,na,"transcriptional regulator, GntR family protein",MSMEG_1572,0.417,G,0,10.233,rpoB
3704,ABK70312.1_and_ABK75473.1,0.0,0,0,0,0.25,0.8,1,0.0,0.0,0.0,ABK75473.1,na,3-methyladenine DNA glycosylase,MSMEG_3759,0.434,G,0,6.237,rpoB
3705,ABK70312.1_and_ABK75440.1,0.0,0,0,0,0.19,0.72,1,0.0,0.0,0.0,ABK75440.1,lys1,saccharopine dehydrogenase,MSMEG_6311,0.299,G,0,4.622,rpoB
3706,ABK70312.1_and_ABK75406.1,0.0,0,0,0,0.26,0.71,1,0.0,0.0,0.0,ABK75406.1,na,"transporter, major facilitator family protein",MSMEG_5347,0.514,M,12,8.653,rpoB
3707,ABK70312.1_and_ABK75373.1,0.0,0,0,0,0.28,0.79,1,0.0,0.0,0.0,ABK75373.1,rplC,ribosomal protein L3,MSMEG_1436,-8.547,G,0,9.794,rpoB
3708,ABK70312.1_and_ABK75340.1,0.0,0,0,0,0.21,0.62,1,0.0,0.0,0.0,ABK75340.1,na,conserved hypothetical protein,MSMEG_1199,-0.475,M,14,9.341,rpoB
3709,ABK70312.1_and_ABK75307.1,0.0,0,0,0,0.22,0.76,1,0.0,0.0,0.0,ABK75307.1,na,sugar phosphate isomerase/epimerase,MSMEG_2005,0.439,G,0,4.851,rpoB
3710,ABK70312.1_and_ABK75275.1,0.0,0,0,0,0.22,0.77,1,0.0,0.0,0.0,ABK75275.1,na,acyltransferase family protein,MSMEG_6409,-0.13,G,0,8.463,rpoB
3711,ABK70312.1_and_ABK75240.1,0.0,0,0,0,0.29,0.8,1,0.0,0.0,0.0,ABK75240.1,na,"ribosomal protein L25, Ctc-form",MSMEG_5431,-3.588,G,0,4.457,rpoB
3712,ABK70312.1_and_ABK75206.1,0.0,0,0,0,0.2,0.76,1,0.0,0.0,0.0,ABK75206.1,na,hypothetical protein,MSMEG_2627,0.035,G,0,12.223,rpoB
3713,ABK70312.1_and_ABK74746.1,0.0,0,0,0,0.22,0.72,1,0.0,0.0,0.0,ABK74746.1,na,conserved hypothetical protein,MSMEG_2679,-0.016,G,0,8.741,rpoB
3714,ABK70312.1_and_ABK75136.1,0.0,0,0,0,0.2,0.84,1,0.0,0.0,0.0,ABK75136.1,na,hypothetical protein,MSMEG_4413,-2.348,G,0,8.141,rpoB
3715,ABK70312.1_and_ABK75104.1,0.0,0,0,0,0.29,0.69,1,0.0,0.0,0.0,ABK75104.1,ilvB,"acetolactate synthase, large subunit, biosynthetic type",MSMEG_2372,-2.261,G,0,5.372,rpoB
3716,ABK70312.1_and_ABK75071.1,0.0,0,0,0,0.26,0.68,1,0.0,0.0,0.0,ABK75071.1,recD,"exodeoxyribonuclease V, alpha subunit",MSMEG_1325,0.188,G,0,5.575,rpoB
3717,ABK70312.1_and_ABK75039.1,0.0,0,0,0,0.23,0.79,1,0.0,0.0,0.0,ABK75039.1,na,probable transcriptional regulatory protein,MSMEG_1420,0.334,G,0,5.156,rpoB
3718,ABK70312.1_and_ABK75006.1,0.0,0,0,0,0.22,0.82,1,0.0,0.0,0.0,ABK75006.1,na,"transcriptional regulator, MerR family protein",MSMEG_1447,0.057,G,0,6.722,rpoB
3719,ABK70312.1_and_ABK74973.1,0.0,0,0,0,0.23,0.68,1,0.0,0.0,0.0,ABK74973.1,na,aldehyde-alcohol dehydrogenase,MSMEG_0276,-0.055,G,0,5.931,rpoB
3720,ABK70312.1_and_ABK74940.1,0.0,0,0,0,0.21,0.8,1,0.0,0.0,0.0,ABK74940.1,na,conserved hypothetical protein,MSMEG_4264,0.24,M,4,8.404,rpoB
3721,ABK70312.1_and_ABK74908.1,0.0,0,0,0,0.19,0.71,1,0.0,0.0,0.0,ABK74908.1,purA,adenylosuccinate synthetase,MSMEG_0759,-6.064,G,0,5.041,rpoB
3722,ABK70312.1_and_ABK74876.1,0.0,0,0,0,0.25,0.82,1,0.0,0.0,0.0,ABK74876.1,na,lipoprotein LpqH,MSMEG_3803,1.025,G,0,4.355,rpoB
3723,ABK70312.1_and_ABK74844.1,0.0,0,0,0,0.19,0.68,1,0.0,0.0,0.0,ABK74844.1,na,conserved hypothetical protein,MSMEG_4814,0.143,G,0,4.863,rpoB
3724,ABK70312.1_and_ABK74812.1,0.0,0,0,0,0.23,0.8,1,0.0,0.0,0.0,ABK74812.1,frr,ribosome recycling factor,MSMEG_2541,-5.025,G,0,5.219,rpoB
